concept,fiscal_year,period_end,value,unit
SellingExpense,2015,2015-12-31,530000000.0,CNY
SellingExpense,2016,2016-12-31,613000000.0,CNY
SellingExpense,2017,2017-12-31,761000000.0,CNY
SellingExpense,2018,2018-12-31,1087000000.0,CNY
SellingExpense,2019,2019-12-31,1163000000.0,CNY
SellingExpense,2020,2020-12-31,1056000000.0,CNY
SellingExpense,2021,2021-12-31,1154000000.0,CNY
SellingExpense,2022,2022-12-31,1117000000.0,CNY
SellingExpense,2023,2023-12-31,948000000.0,CNY
SellingExpense,2024,2024-12-31,1114000000.0,CNY
SellingExpense,2025,2025-12-31,1195000000.0,CNY
ShortTermBorrowings,1991,1991-12-31,123000000.0,CNY
ShortTermBorrowings,1992,1992-12-31,307000000.0,CNY
ShortTermBorrowings,1993,1993-12-31,480000000.0,CNY
ShortTermBorrowings,1994,1994-12-31,1437000000.0,CNY
ShortTermBorrowings,1995,1995-12-31,1447000000.0,CNY
ShortTermBorrowings,1996,1996-12-31,1604000000.0,CNY
ShortTermBorrowings,1997,1997-12-31,1555000000.0,CNY
ShortTermBorrowings,1998,1998-12-31,1366000000.0,CNY
ShortTermBorrowings,1999,1999-12-31,1359000000.0,CNY
ShortTermBorrowings,2000,2000-12-31,1270000000.0,CNY
ShortTermBorrowings,2001,2001-12-31,1434000000.0,CNY
ShortTermBorrowings,2002,2002-12-31,1027000000.0,CNY
ShortTermBorrowings,2003,2003-12-31,986999999.9999999,CNY
ShortTermBorrowings,2004,2004-12-31,990000000.0,CNY
ShortTermBorrowings,2005,2005-12-31,795000000.0,CNY
ShortTermBorrowings,2006,2006-12-31,745000000.0,CNY
ShortTermBorrowings,2007,2007-12-31,236000000.0,CNY
ShortTermBorrowings,2008,2008-12-31,247000000.00000003,CNY
ShortTermBorrowings,2009,2009-12-31,423000000.00000006,CNY
ShortTermBorrowings,2010,2010-12-31,595000000.0,CNY
ShortTermBorrowings,2011,2011-12-31,1155000000.0,CNY
ShortTermBorrowings,2012,2012-12-31,2257000000.0,CNY
ShortTermBorrowings,2013,2013-12-31,3554999999.9999995,CNY
ShortTermBorrowings,2014,2014-12-31,2123000000.0,CNY
ShortTermBorrowings,2015,2015-12-31,4595000000.0,CNY
ShortTermBorrowings,2016,2016-12-31,4545000000.0,CNY
ShortTermBorrowings,2017,2017-12-31,5696000000.0,CNY
ShortTermBorrowings,2018,2018-12-31,4948000000.0,CNY
ShortTermBorrowings,2019,2019-12-31,3885000000.0,CNY
ShortTermBorrowings,2020,2020-12-31,3769000000.0,CNY
ShortTermBorrowings,2021,2021-12-31,5613000000.0,CNY
ShortTermBorrowings,2022,2022-12-31,8315000000.000001,CNY
ShortTermBorrowings,2023,2023-12-31,2013000000.0,CNY
ShortTermBorrowings,2024,2024-12-31,1714999999.9999998,CNY
ShortTermBorrowings,2025,2025-12-31,1334000000.0,CNY
ShortTermInvestments,1991,1991-12-31,756800.0000000001,CNY
ShortTermInvestments,1992,1992-12-31,64521500.0,CNY
ShortTermInvestments,1993,1993-12-31,101000000.0,CNY
ShortTermInvestments,1994,1994-12-31,152000000.0,CNY
ShortTermInvestments,1995,1995-12-31,144000000.0,CNY
ShortTermInvestments,1996,1996-12-31,113999999.99999999,CNY
ShortTermInvestments,1997,1997-12-31,29632100.0,CNY
ShortTermInvestments,1998,1998-12-31,13611000.0,CNY
ShortTermInvestments,1999,1999-12-31,26701300.0,CNY
ShortTermInvestments,2000,2000-12-31,21269100.0,CNY
ShortTermInvestments,2001,2001-12-31,11696800.0,CNY
ShortTermInvestments,2002,2002-12-31,8262600.0,CNY
ShortTermInvestments,2003,2003-12-31,6497000.0,CNY
ShortTermInvestments,2004,2004-12-31,7701400.0,CNY
ShortTermInvestments,2005,2005-12-31,6964900.0,CNY
ShortTermInvestments,2006,2006-12-31,3037000.0,CNY
ShortTermInvestments,2007,2007-12-31,193000000.0,CNY
ShortTermInvestments,2008,2008-12-31,225999999.99999997,CNY
ShortTermInvestments,2009,2009-12-31,95866000.0,CNY
ShortTermInvestments,2010,2010-12-31,387000000.0,CNY
ShortTermInvestments,2011,2011-12-31,293000000.0,CNY
ShortTermInvestments,2012,2012-12-31,285000000.0,CNY
ShortTermInvestments,2013,2013-12-31,275000000.0,CNY
ShortTermInvestments,2014,2014-12-31,252000000.0,CNY
ShortTermInvestments,2015,2015-12-31,324000000.0,CNY
ShortTermInvestments,2016,2016-12-31,448000000.00000006,CNY
ShortTermInvestments,2017,2017-12-31,1019999999.9999999,CNY
ShortTermInvestments,2018,2018-12-31,526999999.99999994,CNY
ShortTermInvestments,2019,2019-12-31,577000000.0,CNY
ShortTermInvestments,2020,2020-12-31,1059000000.0,CNY
ShortTermInvestments,2021,2021-12-31,375000000.0,CNY
ShortTermInvestments,2022,2022-12-31,1687000000.0,CNY
ShortTermInvestments,2023,2023-12-31,620000000.0,CNY
ShortTermInvestments,2024,2024-12-31,692000000.0,CNY
ShortTermInvestments,2025,2025-12-31,967000000.0,CNY
StockholdersEquity,1991,1991-12-31,305525684.89,CNY
StockholdersEquity,1992,1992-12-31,654411938.31,CNY
StockholdersEquity,1993,1993-12-31,1545755079.06,CNY
StockholdersEquity,1994,1994-12-31,1963496801.03,CNY
StockholdersEquity,1995,1995-12-31,2016172307.76,CNY
StockholdersEquity,1996,1996-12-31,2377794254.0,CNY
StockholdersEquity,1997,1997-12-31,2385496705.33,CNY
StockholdersEquity,1998,1998-12-31,1295111644.0,CNY
StockholdersEquity,1999,1999-12-31,1338071500.69,CNY
StockholdersEquity,2000,2000-12-31,1396643528.48,CNY
StockholdersEquity,2001,2001-12-31,1300356236.28,CNY
StockholdersEquity,2002,2002-12-31,1269723378.01,CNY
StockholdersEquity,2003,2003-12-31,1310328546.89,CNY
StockholdersEquity,2004,2004-12-31,1541592761.51,CNY
StockholdersEquity,2005,2005-12-31,1711699755.68,CNY
StockholdersEquity,2006,2006-12-31,2006405959.56,CNY
StockholdersEquity,2007,2007-12-31,2386635086.13,CNY
StockholdersEquity,2008,2008-12-31,2494360614.46,CNY
StockholdersEquity,2009,2009-12-31,2985108834.59,CNY
StockholdersEquity,2010,2010-12-31,3713831484.34,CNY
StockholdersEquity,2011,2011-12-31,4120231250.37,CNY
StockholdersEquity,2012,2012-12-31,4693352662.36,CNY
StockholdersEquity,2013,2013-12-31,5052731140.03,CNY
StockholdersEquity,2014,2014-12-31,5464128278.29,CNY
StockholdersEquity,2015,2015-12-31,6553582678.71,CNY
StockholdersEquity,2016,2016-12-31,8134737848.16,CNY
StockholdersEquity,2017,2017-12-31,9945905427.97,CNY
StockholdersEquity,2018,2018-12-31,10450547026.42,CNY
StockholdersEquity,2019,2019-12-31,10687109249.38,CNY
StockholdersEquity,2020,2020-12-31,13245429430.76,CNY
StockholdersEquity,2021,2021-12-31,15658836468.47,CNY
StockholdersEquity,2022,2022-12-31,18842377093.32,CNY
StockholdersEquity,2023,2023-12-31,21023156168.81,CNY
StockholdersEquity,2024,2024-12-31,21715811028.71,CNY
StockholdersEquity,2025,2025-12-31,22865738322.97,CNY
TaxesAndSurcharges,1991,1991-12-31,6303700.0,CNY
TaxesAndSurcharges,1992,1992-12-31,23475000.0,CNY
TaxesAndSurcharges,1993,1993-12-31,21429600.0,CNY
TaxesAndSurcharges,1994,1994-12-31,31896800.0,CNY
TaxesAndSurcharges,1995,1995-12-31,12712100.0,CNY
TaxesAndSurcharges,1996,1996-12-31,6568099.999999999,CNY
TaxesAndSurcharges,1997,1997-12-31,11423500.0,CNY
TaxesAndSurcharges,1998,1998-12-31,14096800.0,CNY
TaxesAndSurcharges,1999,1999-12-31,22916900.0,CNY
TaxesAndSurcharges,2000,2000-12-31,16081700.0,CNY
TaxesAndSurcharges,2001,2001-12-31,25864699.999999996,CNY
TaxesAndSurcharges,2002,2002-12-31,24487600.000000004,CNY
TaxesAndSurcharges,2003,2003-12-31,36841900.0,CNY
TaxesAndSurcharges,2004,2004-12-31,39538400.0,CNY
TaxesAndSurcharges,2005,2005-12-31,70289400.0,CNY
TaxesAndSurcharges,2006,2006-12-31,89565900.0,CNY
TaxesAndSurcharges,2007,2007-12-31,59510300.0,CNY
TaxesAndSurcharges,2008,2008-12-31,121000000.0,CNY
TaxesAndSurcharges,2009,2009-12-31,176000000.0,CNY
TaxesAndSurcharges,2010,2010-12-31,136000000.0,CNY
TaxesAndSurcharges,2011,2011-12-31,192000000.0,CNY
TaxesAndSurcharges,2012,2012-12-31,141000000.0,CNY
TaxesAndSurcharges,2013,2013-12-31,249000000.00000003,CNY
TaxesAndSurcharges,2014,2014-12-31,112999999.99999999,CNY
TaxesAndSurcharges,2015,2015-12-31,109000000.00000001,CNY
TaxesAndSurcharges,2016,2016-12-31,112000000.00000001,CNY
TaxesAndSurcharges,2017,2017-12-31,124000000.0,CNY
TaxesAndSurcharges,2018,2018-12-31,420000000.0,CNY
TaxesAndSurcharges,2019,2019-12-31,384000000.0,CNY
TaxesAndSurcharges,2020,2020-12-31,189000000.0,CNY
TaxesAndSurcharges,2021,2021-12-31,165000000.0,CNY
TaxesAndSurcharges,2022,2022-12-31,158000000.0,CNY
TaxesAndSurcharges,2023,2023-12-31,227999999.99999997,CNY
TaxesAndSurcharges,2024,2024-12-31,176000000.0,CNY
TaxesAndSurcharges,2025,2025-12-31,173000000.0,CNY
